"Year","state","OCC_CODE","OCC_TITLE","O_GROUP","TOT_EMP","JOBS_1000","H_MEAN","Mean_Salary","H_PCT10","H_PCT90","H_MEDIAN","A_PCT10","A_PCT90","Median_Salary","Keyword"
"2018",NA,"15-2031","operations research analysts",NA,"890","0.33800000000000002","43.4","90270","23.81","63.64","40.590000000000003","49520","132370","84420","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"1660200","1000","29.22","60780","11.25","53.25","22.56","23390","110770","46920","All US Occupations"
"2018",NA,"15-1111","computer and information research scientists",NA,"50","3.1E-2","56.72","117990","35.75","78.48","58.46","74360","163230","121590","Machine Learning"
"2018",NA,"15-1141","database administrators",NA,"1300","0.78100000000000003","48.35","100570","28.37","71.430000000000007","48.16","59000","148580","100180","Data Engineering"
"2018",NA,"15-2031","operations research analysts",NA,"1240","0.746","43.38","90230","25.83","63.33","39.369999999999997","53740","131730","81890","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"448510","1000","25.63","53320","9.65","48.34","19.18","20070","100550","39900","All US Occupations"
"2018",NA,"15-1141","database administrators",NA,"850","1.899","44.45","92460","24.73","64.73","42.67","51440","134650","88750","Data Engineering"
"2018",NA,"15-2031","operations research analysts",NA,"960","2.133","41.68","86690","23.24","61.27","41.1","48340","127450","85490","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"712370","1000","42.27","87920","13.78","78.94","34.46","28660","164200","71690","All US Occupations"
"2018",NA,"15-1111","computer and information research scientists",NA,"480","0.67100000000000004","61.49","127900","37.090000000000003","87.93","60.71","77140","182900","126280","Machine Learning"
"2018",NA,"15-1141","database administrators",NA,"850","1.1919999999999999","46.01","95710","27.97","69.78","44.28","58180","145140","92100","Data Engineering"
"2018",NA,"15-2031","operations research analysts",NA,"870","1.2150000000000001","52.6","109400","27.83","78.94","52.84","57880","164200","109910","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"8608660","1000","22.12","46010","9.2799999999999994","39.659999999999997","16.62","19290","82490","34560","All US Occupations"
"2018",NA,"15-1111","computer and information research scientists",NA,"540","6.3E-2","48.62","101120","30.11","65.900000000000006","46.15","62620","137070","95990","Machine Learning"
"2018",NA,"15-1141","database administrators",NA,"6980","0.81100000000000005","41.76","86870","22","61.89","41.09","45770","128740","85470","Data Engineering"
"2018",NA,"15-2031","operations research analysts",NA,"4130","0.47899999999999998","35.44","73710","20.55","54.53","32.33","42740","113430","67260","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"4394740","1000","23.21","48280","8.81","44.46","17.28","18330","92480","35950","All US Occupations"
"2018",NA,"15-1111","computer and information research scientists",NA,"690","0.156","48.14","100140","25.9","73.599999999999994","46.39","53870","153090","96490","Machine Learning"
"2018",NA,"15-1141","database administrators",NA,"4280","0.97299999999999998","44.28","92090","26.56","62.92","44.24","55240","130870","92020","Data Engineering"
"2018",NA,"15-2031","operations research analysts",NA,"3480","0.79200000000000004","33.35","69370","19.79","51.64","30.14","41160","107400","62680","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"641790","1000","25.43","52900","11.01","46.28","20.420000000000002","22890","96270","42480","All US Occupations"
"2018",NA,"15-1111","computer and information research scientists",NA,"150","0.23","51.69","107520","35.229999999999997","65.099999999999994","51.37","73280","135400","106860","Machine Learning"
"2018",NA,"15-1141","database administrators",NA,"390","0.61299999999999999","43.45","90380","26.99","61.07","43.99","56140","127030","91490","Data Engineering"
"2018",NA,"15-2031","operations research analysts",NA,"150","0.22700000000000001","49.17","102270","27.35","73.52","51.62","56880","152920","107370","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"706140","1000","20.9","43480","9.01","37.619999999999997","16.47","18750","78260","34260","All US Occupations"
"2018",NA,"15-1111","computer and information research scientists",NA,"150","0.218","65.95","137180","43.9","93.58","62.21","91310","194640","129400","Machine Learning"
"2018",NA,"15-1141","database administrators",NA,"490","0.69699999999999995","33.31","69280","11.21","58.96","30.85","23320","122640","64160","Data Engineering"
"2018",NA,"15-2031","operations research analysts",NA,"500","0.71","35.619999999999997","74090","11.59","60.04","32.369999999999997","24100","124890","67330","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"5991270","1000","25.86","53790","9.7200000000000006","48.64","19.21","20210","101170","39950","All US Occupations"
"2018",NA,"15-1111","computer and information research scientists",NA,"500","8.4000000000000005E-2","54.5","113350","31.12","75.45","55.43","64730","156940","115290","Machine Learning"
"2018",NA,"15-1141","database administrators",NA,"3570","0.59599999999999997","46.26","96230","27.37","65.64","46.23","56930","136530","96170","Data Engineering"
"2018",NA,"15-2031","operations research analysts",NA,"5100","0.85099999999999998","46.46","96630","29.08","67.91","44.75","60480","141250","93070","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"3048100","1000","21.77","45290","9.15","38.18","17.18","19030","79410","35730","All US Occupations"
"2018",NA,"15-1111","computer and information research scientists",NA,"250","8.1000000000000003E-2","51.52","107150","31.28","75.14","48.66","65060","156300","101210","Machine Learning"
"2018",NA,"15-1141","database administrators",NA,"1570","0.51300000000000001","35.74","74340","19.53","54.57","34.6","40620","113490","71960","Data Engineering"
"2018",NA,"15-2031","operations research analysts",NA,"1140","0.375","32.96","68560","19.760000000000002","53.19","29.45","41100","110630","61260","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"1541700","1000","22.19","46150","9.43","38.479999999999997","17.84","19610","80040","37100","All US Occupations"
"2018",NA,"15-1141","database administrators",NA,"630","0.40899999999999997","43.53","90540","26.01","61.88","43.94","54100","128700","91400","Data Engineering"
"2018",NA,"15-2031","operations research analysts",NA,"850","0.55200000000000005","39.42","81990","23.36","53.28","40.24","48600","110820","83690","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"1375380","1000","21.77","45280","9.0399999999999991","38.93","17.28","18810","80980","35950","All US Occupations"
"2018",NA,"15-1111","computer and information research scientists",NA,"100","7.1999999999999995E-2","45.34","94300","33.619999999999997","59.52","45.17","69930","123810","93950","Machine Learning"
"2018",NA,"15-1141","database administrators",NA,"730","0.53100000000000003","39.630000000000003","82430","23.65","59.93","37.69","49190","124640","78400","Data Engineering"
"2018",NA,"15-2031","operations research analysts",NA,"780","0.56399999999999995","40.89","85050","23.7","59.83","40.26","49290","124440","83750","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"1889870","1000","20.77","43210","8.92","36.61","16.66","18550","76150","34650","All US Occupations"
"2018",NA,"15-1141","database administrators",NA,"960","0.50800000000000001","37.65","78310","20.73","58.35","36.56","43110","121370","76050","Data Engineering"
"2018",NA,"15-2031","operations research analysts",NA,"1100","0.57999999999999996","33.659999999999997","70010","20.27","52.2","30.72","42160","108580","63890","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"1913770","1000","20.51","42660","8.5299999999999994","36.97","16.05","17740","76890","33390","All US Occupations"
"2018",NA,"15-1111","computer and information research scientists",NA,"80","0.04","43.18","89810","29.37","54.54","43.34","61080","113440","90150","Machine Learning"
"2018",NA,"15-1141","database administrators",NA,"460","0.24","43.47","90420","24.34","70.959999999999994","38.47","50620","147590","80020","Data Engineering"
"2018",NA,"15-2031","operations research analysts",NA,"**","**","29.06","60440","16.8","46.91","25.34","34950","97570","52720","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"605550","1000","22.5","46810","10.42","38.56","17.850000000000001","21680","80190","37120","All US Occupations"
"2018",NA,"15-1141","database administrators",NA,"250","0.41399999999999998","36.799999999999997","76540","23.71","54.5","35.159999999999997","49330","113360","73120","Data Engineering"
"2018",NA,"15-2031","operations research analysts",NA,"350","0.58099999999999996","37.380000000000003","77750","24.8","54.4","35.369999999999997","51580","113150","73580","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"2684010","1000","28.25","58770","10.14","55.4","21.49","21090","115230","44690","All US Occupations"
"2018",NA,"15-1111","computer and information research scientists",NA,"2900","1.08","57.3","119180","35.06","78.94","55.95","72910","164200","116370","Machine Learning"
"2018",NA,"15-1141","database administrators",NA,"3740","1.393","40.98","85240","21.7","63.68","38.61","45140","132460","80310","Data Engineering"
"2018",NA,"15-2031","operations research analysts",NA,"4300","1.603","48.02","99870","25.7","73.97","46.42","53450","153870","96550","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"3571360","1000","30.72","63910","11.95","58.34","23.4","24860","121350","48680","All US Occupations"
"2018",NA,"15-1111","computer and information research scientists",NA,"720","0.20100000000000001","56.21","116920","33.049999999999997","84.43","53.58","68730","175610","111450","Machine Learning"
"2018",NA,"15-1141","database administrators",NA,"2900","0.81100000000000005","47.41","98620","26.31","70.69","47.06","54730","147030","97880","Data Engineering"
"2018",NA,"15-2031","operations research analysts",NA,"3050","0.85499999999999998","42.4","88190","24.46","68.55","38.049999999999997","50870","142570","79150","Data Analytics"
"2018",NA,"00-0000","all occupations",NA,"4317830","1000","23.8","49510","9.7100000000000009","43.91","18.079999999999998","20200","91320","37620","All US Occupations"
"2018",NA,"15-1111","computer and information research scientists",NA,"140","3.3000000000000002E-2","49.69","103350","29.84","70.45","49.75","62070","146530","103470","Machine Learning"
